business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,h3,rank
RpwDpXp1ioDO4tvxZsA_bg,delta queen port of call - restaurant & lounge,6035 2nd St,Kimmswick,MO,63053,38.3660002,-90.3637668,3.0,29,0,"{'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'CoatCheck': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Smoking': ""u'outdoor'"", 'HappyHour': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True'}","Lounges, American (Traditional), French, Nightlife, American (New), Bars, Restaurants","{'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:30-17:0'}",87264058bffffff,87.0
k27OsQ3Bwpkr_cZkS2BO2A,yen ching restaurant,2840 De La Vina St,Santa Barbara,CA,93105,34.4376229,-119.7262251,2.5,44,0,"{'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'False', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True'}","Buffets, Restaurants, Chinese","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",8729ac914ffffff,110.0
-oLUNNkVi0Wdikuc4LlQ_Q,sabor paisa restaurant,7006 Hanley Rd,Tampa,FL,33634,28.014026,-82.562889,4.0,15,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'WiFi': ""'free'"", 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True'}","Colombian, Latin American, Spanish, Restaurants","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-20:0'}",87441a8d3ffffff,60.0
sMdB3cNDCArRJEjb3Er1OQ,green leaf restaurant,7522 Haverford Ave,Philadelphia,PA,19151,39.9774795,-75.2663405,3.0,19,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'HasTV': 'True'}","Restaurants, Breakfast & Brunch, American (Traditional)",,872a1349bffffff,57.0
DNjgxBAUdya4sIAvy15b8A,jarrettown hotel italian restaurant,1425 Limekiln Pike,Dresher,PA,19025,40.155097,-75.1756562,3.0,105,1,"{'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'BikeParking': 'True', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': False}"", 'RestaurantsTableService': 'True', 'GoodForKids': 'True'}","Restaurants, Italian",,872a1359effffff,315.0
OiQ1eoqXMPyEUptpUX9JQA,thomasena's  restaurant,2374 Orthodox St,Philadelphia,PA,19137,40.0052393,-75.0781847,3.5,63,1,"{'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True'}","Restaurants, Southern, Cafeteria, Soul Food",,872a1341affffff,220.5
mAhrJgrj5ydEl4FK5yqJeg,istanblu restaurant & grill,1919 E 7th Ave,Tampa,FL,33605,27.96004,-82.437226,3.5,83,0,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'False'}","Greek, Middle Eastern, Bars, Nightlife, Restaurants, Turkish, Mediterranean","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-23:30', 'Sunday': '11:30-21:0'}",87441ac69ffffff,290.5
X44Iybs0cSacmUtPW0S7wg,star of india restaurant,155 W Gay St,West Chester,PA,19380,39.959515801,-75.6077152485,4.0,43,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}""}","Restaurants, Indian","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",872aac8cbffffff,172.0
zg4588GEITXRW9teNc4RXw,kenny's korner restaurant,17702 Gulf Blvd,Redington Shores,FL,33708,27.8261474,-82.8294129,3.5,116,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'BikeParking': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': None, 'breakfast': True}"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}"", 'RestaurantsDelivery': 'True'}","Breakfast & Brunch, Diners, American (Traditional), Restaurants","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",87441a941ffffff,406.0
9zmXopNy7R1tOyDOYueM5g,a'mis italian restaurant,9824 Manchester Rd,St Louis,MO,63119,38.6061336628,-90.3747017874,3.5,119,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'Caters': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'Ambience': ""{u'divey': True, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}""}","Diners, Pizza, Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",872646246ffffff,416.5
EGL_tOfRnYeMTxhBV8RxxQ,original joe's restaurant & bar,2512 Guardian Road NW,Edmonton,AB,T5T 1K8,53.5095648,-113.6745811,3.5,32,1,"{'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BikeParking': 'True', 'CoatCheck': 'False', 'Smoking': ""u'no'"", 'HappyHour': 'True', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'GoodForDancing': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True'}","Nightlife, Bars, American (Traditional), Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-22:0'}",8712e1271ffffff,112.0
mcC5K0YNP2npx5HSyDgofg,no 1 chinese restaurant,639 South St,Philadelphia,PA,19147,39.9423106,-75.1535829,3.5,17,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'Caters': 'False'}","Chinese, Restaurants",,872a134d4ffffff,59.5
vfF68C7odKuf1yd1HLX1wQ,the hungry fox restaurant & country store,4637 E Broadway Blvd,Tucson,AZ,85711,32.2221104,-110.8932629,3.5,183,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'WiFi': ""'no'"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Breakfast & Brunch, Venues & Event Spaces, Event Planning & Services, Restaurants, American (Traditional)","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:30-14:0', 'Sunday': '6:30-14:0'}",8748e8554ffffff,640.5
oQ1RYrpB4Vf821L-LXg-eQ,wong wong chinese restaurant,941 Race St,Philadelphia,PA,19107,39.9556016,-75.155701,3.5,143,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Chinese, Restaurants",,872a134d4ffffff,500.5
KRqU5xF7e8vlFxkYsq3efg,dragon express chinese restaurant,693 Nashville Pike,Gallatin,TN,37066,36.3804779,-86.4632591,2.5,12,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Chinese, Restaurants",,87264d952ffffff,30.0
Ak4AuvhY28m4MVn6EjUTvw,m restaurant & bar,"209 10th Ave S, Ste 223",Nashville,TN,37203,36.1554423419,-86.7826052001,4.0,214,0,"{'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'HappyHour': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'average'"", 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}""}","Southern, Bars, Nightlife, Wine Bars, Pubs, Restaurants, American (New)","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",87264d106ffffff,856.0
DKQfrG2Z9x9sPY6J2-B15g,cozumel mexican restaurant,277 N Lowry St,Smyrna,TN,37167,35.9913345,-86.5247458,3.0,19,1,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'HappyHour': 'True', 'WheelchairAccessible': 'False'}","Restaurants, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",87264dab0ffffff,57.0
GMezqeTkp3_nOfcDiEKQeg,the colonnade restaurant,3401 Bayshore Bvld,Tampa,FL,33629,27.9123133,-82.4916655,3.0,147,0,"{'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'Caters': 'True'}","Seafood, American (New), Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",87441a883ffffff,441.0
akgvypN1SZhmNzGRHApejQ,the overlook restaurant,10555 N La Cañada Dr,Oro Valley,AZ,85737,32.4020206691,-110.9983530269,4.0,17,1,"{'RestaurantsPriceRange2': '3', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'Caters': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Golf, Active Life, Tennis, Wedding Planning, Cocktail Bars, American (New), American (Traditional), Restaurants, Nightlife, Venues & Event Spaces, Event Planning & Services, Bars","{'Monday': '11:0-16:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",8748e846affffff,68.0
Tc6WQPgMCdRQjUUKQH7vLw,kung fu restaurant,33 N Main St,Doylestown,PA,18901,40.3107255,-75.1304918,4.0,85,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Alcohol': ""'none'"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': True}"", 'BikeParking': 'True', 'HappyHour': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}""}","Cantonese, Japanese Curry, Chinese, Restaurants, Japanese, Ramen","{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",872a122ecffffff,340.0
SdZ9ldwNbAOCf_DeUMN4Ng,monserrate restaurant bar & grill,2311 W Hillsborough Ave,Tampa,FL,33603,27.9962313,-82.4826369,4.0,69,1,"{'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'True'}","Latin American, Nightlife, Restaurants, Cafes, American (Traditional), Colombian, Mexican, Puerto Rican, Seafood, Caribbean, Spanish","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-21:0'}",87441a122ffffff,276.0
L5ka10d-0Al6l95nU8Kf8Q,thai china siam restaurant,5849 N Oracle Rd,Tucson,AZ,85704,32.3131409,-110.9787628,3.5,22,0,"{'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False'}","Thai, Restaurants, Chinese",,8748e8464ffffff,77.0
